id;district_code;name;name_en;full_name;full_name_en;code_name;administrative_unit_id;created_at;updated_at;is_deleted;deleted_at;deleted_by;province_id
2034;748;Thành phố Bà Rịa;;Thành phố Bà Rịa;;thanh_pho_ba_ria;;2025-09-27 21:45:20;;false;;\N;1548
2035;750;Huyện Châu Đức;;Huyện Châu Đức;;huyen_chau_duc;;2025-09-27 21:45:20;;false;;\N;1548
2036;751;Huyện Xuyên Mộc;;Huyện Xuyên Mộc;;huyen_xuyen_moc;;2025-09-27 21:45:20;;false;;\N;1548
2037;753;Huyện Long Đất;;Huyện Long Đất;;huyen_long_dat;;2025-09-27 21:45:20;;false;;\N;1548
2038;754;Thị xã Phú Mỹ;;Thị xã Phú Mỹ;;thi_xa_phu_my;;2025-09-27 21:45:20;;false;;\N;1548
2039;755;Huyện Côn Đảo;;Huyện Côn Đảo;;huyen_con_dao;;2025-09-27 21:45:20;;false;;\N;1548
2040;760;Quận 1;;Quận 1;;quan_1;;2025-09-27 21:45:20;;false;;\N;1549
2041;761;Quận 12;;Quận 12;;quan_12;;2025-09-27 21:45:20;;false;;\N;1549
2042;764;Quận Gò Vấp;;Quận Gò Vấp;;quan_go_vap;;2025-09-27 21:45:20;;false;;\N;1549
2043;765;Quận Bình Thạnh;;Quận Bình Thạnh;;quan_binh_thanh;;2025-09-27 21:45:20;;false;;\N;1549
2044;766;Quận Tân Bình;;Quận Tân Bình;;quan_tan_binh;;2025-09-27 21:45:20;;false;;\N;1549
2045;767;Quận Tân Phú;;Quận Tân Phú;;quan_tan_phu;;2025-09-27 21:45:20;;false;;\N;1549
2046;768;Quận Phú Nhuận;;Quận Phú Nhuận;;quan_phu_nhuan;;2025-09-27 21:45:20;;false;;\N;1549
2047;769;Thành phố Thủ Đức;;Thành phố Thủ Đức;;thanh_pho_thu_duc;;2025-09-27 21:45:20;;false;;\N;1549
2048;770;Quận 3;;Quận 3;;quan_3;;2025-09-27 21:45:20;;false;;\N;1549
2049;771;Quận 10;;Quận 10;;quan_10;;2025-09-27 21:45:20;;false;;\N;1549
2050;772;Quận 11;;Quận 11;;quan_11;;2025-09-27 21:45:20;;false;;\N;1549
2051;773;Quận 4;;Quận 4;;quan_4;;2025-09-27 21:45:20;;false;;\N;1549
2052;774;Quận 5;;Quận 5;;quan_5;;2025-09-27 21:45:20;;false;;\N;1549
2053;775;Quận 6;;Quận 6;;quan_6;;2025-09-27 21:45:20;;false;;\N;1549
2054;776;Quận 8;;Quận 8;;quan_8;;2025-09-27 21:45:20;;false;;\N;1549
2055;777;Quận Bình Tân;;Quận Bình Tân;;quan_binh_tan;;2025-09-27 21:45:20;;false;;\N;1549
2056;778;Quận 7;;Quận 7;;quan_7;;2025-09-27 21:45:20;;false;;\N;1549
2057;783;Huyện Củ Chi;;Huyện Củ Chi;;huyen_cu_chi;;2025-09-27 21:45:20;;false;;\N;1549
2058;784;Huyện Hóc Môn;;Huyện Hóc Môn;;huyen_hoc_mon;;2025-09-27 21:45:20;;false;;\N;1549
2059;785;Huyện Bình Chánh;;Huyện Bình Chánh;;huyen_binh_chanh;;2025-09-27 21:45:20;;false;;\N;1549
2060;786;Huyện Nhà Bè;;Huyện Nhà Bè;;huyen_nha_be;;2025-09-27 21:45:20;;false;;\N;1549
2061;787;Huyện Cần Giờ;;Huyện Cần Giờ;;huyen_can_gio;;2025-09-27 21:45:20;;false;;\N;1549
2062;794;Thành phố Tân An;;Thành phố Tân An;;thanh_pho_tan_an;;2025-09-27 21:45:20;;false;;\N;1550
2063;795;Thị xã Kiến Tường;;Thị xã Kiến Tường;;thi_xa_kien_tuong;;2025-09-27 21:45:20;;false;;\N;1550
2064;796;Huyện Tân Hưng;;Huyện Tân Hưng;;huyen_tan_hung;;2025-09-27 21:45:20;;false;;\N;1550
2065;797;Huyện Vĩnh Hưng;;Huyện Vĩnh Hưng;;huyen_vinh_hung;;2025-09-27 21:45:20;;false;;\N;1550
2066;798;Huyện Mộc Hóa;;Huyện Mộc Hóa;;huyen_moc_hoa;;2025-09-27 21:45:20;;false;;\N;1550
2067;799;Huyện Tân Thạnh;;Huyện Tân Thạnh;;huyen_tan_thanh;;2025-09-27 21:45:20;;false;;\N;1550
2068;800;Huyện Thạnh Hóa;;Huyện Thạnh Hóa;;huyen_thanh_hoa;;2025-09-27 21:45:20;;false;;\N;1550
2069;801;Huyện Đức Huệ;;Huyện Đức Huệ;;huyen_duc_hue;;2025-09-27 21:45:20;;false;;\N;1550
2070;802;Huyện Đức Hòa;;Huyện Đức Hòa;;huyen_duc_hoa;;2025-09-27 21:45:20;;false;;\N;1550
2071;803;Huyện Bến Lức;;Huyện Bến Lức;;huyen_ben_luc;;2025-09-27 21:45:20;;false;;\N;1550
2072;804;Huyện Thủ Thừa;;Huyện Thủ Thừa;;huyen_thu_thua;;2025-09-27 21:45:20;;false;;\N;1550
2073;805;Huyện Tân Trụ;;Huyện Tân Trụ;;huyen_tan_tru;;2025-09-27 21:45:20;;false;;\N;1550
2074;806;Huyện Cần Đước;;Huyện Cần Đước;;huyen_can_duoc;;2025-09-27 21:45:20;;false;;\N;1550
2075;807;Huyện Cần Giuộc;;Huyện Cần Giuộc;;huyen_can_giuoc;;2025-09-27 21:45:20;;false;;\N;1550
2076;808;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1550
2077;815;Thành phố Mỹ Tho;;Thành phố Mỹ Tho;;thanh_pho_my_tho;;2025-09-27 21:45:20;;false;;\N;1551
2078;816;Thành phố Gò Công;;Thành phố Gò Công;;thanh_pho_go_cong;;2025-09-27 21:45:20;;false;;\N;1551
2079;817;Thị xã Cai Lậy;;Thị xã Cai Lậy;;thi_xa_cai_lay;;2025-09-27 21:45:20;;false;;\N;1551
2080;818;Huyện Tân Phước;;Huyện Tân Phước;;huyen_tan_phuoc;;2025-09-27 21:45:20;;false;;\N;1551
2081;819;Huyện Cái Bè;;Huyện Cái Bè;;huyen_cai_be;;2025-09-27 21:45:20;;false;;\N;1551
2082;820;Huyện Cai Lậy;;Huyện Cai Lậy;;huyen_cai_lay;;2025-09-27 21:45:20;;false;;\N;1551
2083;821;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1551
2084;822;Huyện Chợ Gạo;;Huyện Chợ Gạo;;huyen_cho_gao;;2025-09-27 21:45:20;;false;;\N;1551
2085;823;Huyện Gò Công Tây;;Huyện Gò Công Tây;;huyen_go_cong_tay;;2025-09-27 21:45:20;;false;;\N;1551
2086;824;Huyện Gò Công Đông;;Huyện Gò Công Đông;;huyen_go_cong_dong;;2025-09-27 21:45:20;;false;;\N;1551
2087;825;Huyện Tân Phú Đông;;Huyện Tân Phú Đông;;huyen_tan_phu_dong;;2025-09-27 21:45:20;;false;;\N;1551
2088;829;Thành phố Bến Tre;;Thành phố Bến Tre;;thanh_pho_ben_tre;;2025-09-27 21:45:20;;false;;\N;1552
2089;831;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1552
2090;832;Huyện Chợ Lách;;Huyện Chợ Lách;;huyen_cho_lach;;2025-09-27 21:45:20;;false;;\N;1552
2091;833;Huyện Mỏ Cày Nam;;Huyện Mỏ Cày Nam;;huyen_mo_cay_nam;;2025-09-27 21:45:20;;false;;\N;1552
2092;834;Huyện Giồng Trôm;;Huyện Giồng Trôm;;huyen_giong_trom;;2025-09-27 21:45:20;;false;;\N;1552
2093;835;Huyện Bình Đại;;Huyện Bình Đại;;huyen_binh_dai;;2025-09-27 21:45:20;;false;;\N;1552
2094;836;Huyện Ba Tri;;Huyện Ba Tri;;huyen_ba_tri;;2025-09-27 21:45:20;;false;;\N;1552
2095;837;Huyện Thạnh Phú;;Huyện Thạnh Phú;;huyen_thanh_phu;;2025-09-27 21:45:20;;false;;\N;1552
2096;838;Huyện Mỏ Cày Bắc;;Huyện Mỏ Cày Bắc;;huyen_mo_cay_bac;;2025-09-27 21:45:20;;false;;\N;1552
2097;842;Thành phố Trà Vinh;;Thành phố Trà Vinh;;thanh_pho_tra_vinh;;2025-09-27 21:45:20;;false;;\N;1553
2098;844;Huyện Càng Long;;Huyện Càng Long;;huyen_cang_long;;2025-09-27 21:45:20;;false;;\N;1553
2099;845;Huyện Cầu Kè;;Huyện Cầu Kè;;huyen_cau_ke;;2025-09-27 21:45:20;;false;;\N;1553
2100;846;Huyện Tiểu Cần;;Huyện Tiểu Cần;;huyen_tieu_can;;2025-09-27 21:45:20;;false;;\N;1553
2101;847;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1553
2102;848;Huyện Cầu Ngang;;Huyện Cầu Ngang;;huyen_cau_ngang;;2025-09-27 21:45:20;;false;;\N;1553
2103;849;Huyện Trà Cú;;Huyện Trà Cú;;huyen_tra_cu;;2025-09-27 21:45:20;;false;;\N;1553
2104;850;Huyện Duyên Hải;;Huyện Duyên Hải;;huyen_duyen_hai;;2025-09-27 21:45:20;;false;;\N;1553
2105;851;Thị xã Duyên Hải;;Thị xã Duyên Hải;;thi_xa_duyen_hai;;2025-09-27 21:45:20;;false;;\N;1553
2106;855;Thành phố Vĩnh Long;;Thành phố Vĩnh Long;;thanh_pho_vinh_long;;2025-09-27 21:45:20;;false;;\N;1554
2107;857;Huyện Long Hồ;;Huyện Long Hồ;;huyen_long_ho;;2025-09-27 21:45:20;;false;;\N;1554
2108;858;Huyện Mang Thít;;Huyện Mang Thít;;huyen_mang_thit;;2025-09-27 21:45:20;;false;;\N;1554
2109;859;Huyện Vũng Liêm;;Huyện Vũng Liêm;;huyen_vung_liem;;2025-09-27 21:45:20;;false;;\N;1554
2110;860;Huyện Tam Bình;;Huyện Tam Bình;;huyen_tam_binh;;2025-09-27 21:45:20;;false;;\N;1554
2111;861;Thị xã Bình Minh;;Thị xã Bình Minh;;thi_xa_binh_minh;;2025-09-27 21:45:20;;false;;\N;1554
2112;862;Huyện Trà Ôn;;Huyện Trà Ôn;;huyen_tra_on;;2025-09-27 21:45:20;;false;;\N;1554
2113;863;Huyện Bình Tân;;Huyện Bình Tân;;huyen_binh_tan;;2025-09-27 21:45:20;;false;;\N;1554
2114;866;Thành phố Cao Lãnh;;Thành phố Cao Lãnh;;thanh_pho_cao_lanh;;2025-09-27 21:45:20;;false;;\N;1555
2115;867;Thành phố Sa Đéc;;Thành phố Sa Đéc;;thanh_pho_sa_dec;;2025-09-27 21:45:20;;false;;\N;1555
2116;868;Thành phố Hồng Ngự;;Thành phố Hồng Ngự;;thanh_pho_hong_ngu;;2025-09-27 21:45:20;;false;;\N;1555
2117;869;Huyện Tân Hồng;;Huyện Tân Hồng;;huyen_tan_hong;;2025-09-27 21:45:20;;false;;\N;1555
2118;870;Huyện Hồng Ngự;;Huyện Hồng Ngự;;huyen_hong_ngu;;2025-09-27 21:45:20;;false;;\N;1555
2119;871;Huyện Tam Nông;;Huyện Tam Nông;;huyen_tam_nong;;2025-09-27 21:45:20;;false;;\N;1555
2120;872;Huyện Tháp Mười;;Huyện Tháp Mười;;huyen_thap_muoi;;2025-09-27 21:45:20;;false;;\N;1555
2121;873;Huyện Cao Lãnh;;Huyện Cao Lãnh;;huyen_cao_lanh;;2025-09-27 21:45:20;;false;;\N;1555
2122;874;Huyện Thanh Bình;;Huyện Thanh Bình;;huyen_thanh_binh;;2025-09-27 21:45:20;;false;;\N;1555
2123;875;Huyện Lấp Vò;;Huyện Lấp Vò;;huyen_lap_vo;;2025-09-27 21:45:20;;false;;\N;1555
2124;876;Huyện Lai Vung;;Huyện Lai Vung;;huyen_lai_vung;;2025-09-27 21:45:20;;false;;\N;1555
2125;877;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1555
2126;883;Thành phố Long Xuyên;;Thành phố Long Xuyên;;thanh_pho_long_xuyen;;2025-09-27 21:45:20;;false;;\N;1556
2127;884;Thành phố Châu Đốc;;Thành phố Châu Đốc;;thanh_pho_chau_doc;;2025-09-27 21:45:20;;false;;\N;1556
2128;886;Huyện An Phú;;Huyện An Phú;;huyen_an_phu;;2025-09-27 21:45:20;;false;;\N;1556
2129;887;Thị xã Tân Châu;;Thị xã Tân Châu;;thi_xa_tan_chau;;2025-09-27 21:45:20;;false;;\N;1556
2130;888;Huyện Phú Tân;;Huyện Phú Tân;;huyen_phu_tan;;2025-09-27 21:45:20;;false;;\N;1556
2131;889;Huyện Châu Phú;;Huyện Châu Phú;;huyen_chau_phu;;2025-09-27 21:45:20;;false;;\N;1556
2132;890;Thị xã Tịnh Biên;;Thị xã Tịnh Biên;;thi_xa_tinh_bien;;2025-09-27 21:45:20;;false;;\N;1556
2133;891;Huyện Tri Tôn;;Huyện Tri Tôn;;huyen_tri_ton;;2025-09-27 21:45:20;;false;;\N;1556
2134;892;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1556
2135;893;Huyện Chợ Mới;;Huyện Chợ Mới;;huyen_cho_moi;;2025-09-27 21:45:20;;false;;\N;1556
2136;894;Huyện Thoại Sơn;;Huyện Thoại Sơn;;huyen_thoai_son;;2025-09-27 21:45:20;;false;;\N;1556
2137;899;Thành phố Rạch Giá;;Thành phố Rạch Giá;;thanh_pho_rach_gia;;2025-09-27 21:45:20;;false;;\N;1557
2138;900;Thành phố Hà Tiên;;Thành phố Hà Tiên;;thanh_pho_ha_tien;;2025-09-27 21:45:20;;false;;\N;1557
2139;902;Huyện Kiên Lương;;Huyện Kiên Lương;;huyen_kien_luong;;2025-09-27 21:45:20;;false;;\N;1557
2140;903;Huyện Hòn Đất;;Huyện Hòn Đất;;huyen_hon_dat;;2025-09-27 21:45:20;;false;;\N;1557
2141;904;Huyện Tân Hiệp;;Huyện Tân Hiệp;;huyen_tan_hiep;;2025-09-27 21:45:20;;false;;\N;1557
2142;905;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1557
2143;906;Huyện Giồng Riềng;;Huyện Giồng Riềng;;huyen_giong_rieng;;2025-09-27 21:45:20;;false;;\N;1557
2144;907;Huyện Gò Quao;;Huyện Gò Quao;;huyen_go_quao;;2025-09-27 21:45:20;;false;;\N;1557
2145;908;Huyện An Biên;;Huyện An Biên;;huyen_an_bien;;2025-09-27 21:45:20;;false;;\N;1557
2146;909;Huyện An Minh;;Huyện An Minh;;huyen_an_minh;;2025-09-27 21:45:20;;false;;\N;1557
2147;910;Huyện Vĩnh Thuận;;Huyện Vĩnh Thuận;;huyen_vinh_thuan;;2025-09-27 21:45:20;;false;;\N;1557
2148;911;Thành phố Phú Quốc;;Thành phố Phú Quốc;;thanh_pho_phu_quoc;;2025-09-27 21:45:20;;false;;\N;1557
2149;912;Huyện Kiên Hải;;Huyện Kiên Hải;;huyen_kien_hai;;2025-09-27 21:45:20;;false;;\N;1557
2150;913;Huyện U Minh Thượng;;Huyện U Minh Thượng;;huyen_u_minh_thuong;;2025-09-27 21:45:20;;false;;\N;1557
2151;914;Huyện Giang Thành;;Huyện Giang Thành;;huyen_giang_thanh;;2025-09-27 21:45:20;;false;;\N;1557
2152;916;Quận Ninh Kiều;;Quận Ninh Kiều;;quan_ninh_kieu;;2025-09-27 21:45:20;;false;;\N;1558
2153;917;Quận Ô Môn;;Quận Ô Môn;;quan_o_mon;;2025-09-27 21:45:20;;false;;\N;1558
2154;918;Quận Bình Thuỷ;;Quận Bình Thuỷ;;quan_binh_thuy;;2025-09-27 21:45:20;;false;;\N;1558
2155;919;Quận Cái Răng;;Quận Cái Răng;;quan_cai_rang;;2025-09-27 21:45:20;;false;;\N;1558
2156;923;Quận Thốt Nốt;;Quận Thốt Nốt;;quan_thot_not;;2025-09-27 21:45:20;;false;;\N;1558
2157;924;Huyện Vĩnh Thạnh;;Huyện Vĩnh Thạnh;;huyen_vinh_thanh;;2025-09-27 21:45:20;;false;;\N;1558
2158;925;Huyện Cờ Đỏ;;Huyện Cờ Đỏ;;huyen_co_do;;2025-09-27 21:45:20;;false;;\N;1558
2159;926;Huyện Phong Điền;;Huyện Phong Điền;;huyen_phong_dien;;2025-09-27 21:45:20;;false;;\N;1558
2160;927;Huyện Thới Lai;;Huyện Thới Lai;;huyen_thoi_lai;;2025-09-27 21:45:20;;false;;\N;1558
2161;930;Thành phố Vị Thanh;;Thành phố Vị Thanh;;thanh_pho_vi_thanh;;2025-09-27 21:45:20;;false;;\N;1559
2162;931;Thành phố Ngã Bảy;;Thành phố Ngã Bảy;;thanh_pho_nga_bay;;2025-09-27 21:45:20;;false;;\N;1559
2163;932;Huyện Châu Thành A;;Huyện Châu Thành A;;huyen_chau_thanh_a;;2025-09-27 21:45:20;;false;;\N;1559
2164;933;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1559
2165;934;Huyện Phụng Hiệp;;Huyện Phụng Hiệp;;huyen_phung_hiep;;2025-09-27 21:45:20;;false;;\N;1559
2166;935;Huyện Vị Thuỷ;;Huyện Vị Thuỷ;;huyen_vi_thuy;;2025-09-27 21:45:20;;false;;\N;1559
2167;936;Huyện Long Mỹ;;Huyện Long Mỹ;;huyen_long_my;;2025-09-27 21:45:20;;false;;\N;1559
2168;937;Thị xã Long Mỹ;;Thị xã Long Mỹ;;thi_xa_long_my;;2025-09-27 21:45:20;;false;;\N;1559
2169;941;Thành phố Sóc Trăng;;Thành phố Sóc Trăng;;thanh_pho_soc_trang;;2025-09-27 21:45:20;;false;;\N;1560
2170;942;Huyện Châu Thành;;Huyện Châu Thành;;huyen_chau_thanh;;2025-09-27 21:45:20;;false;;\N;1560
2171;943;Huyện Kế Sách;;Huyện Kế Sách;;huyen_ke_sach;;2025-09-27 21:45:20;;false;;\N;1560
2172;944;Huyện Mỹ Tú;;Huyện Mỹ Tú;;huyen_my_tu;;2025-09-27 21:45:20;;false;;\N;1560
2173;945;Huyện Cù Lao Dung;;Huyện Cù Lao Dung;;huyen_cu_lao_dung;;2025-09-27 21:45:20;;false;;\N;1560
2174;946;Huyện Long Phú;;Huyện Long Phú;;huyen_long_phu;;2025-09-27 21:45:20;;false;;\N;1560
2175;947;Huyện Mỹ Xuyên;;Huyện Mỹ Xuyên;;huyen_my_xuyen;;2025-09-27 21:45:20;;false;;\N;1560
2176;948;Thị xã Ngã Năm;;Thị xã Ngã Năm;;thi_xa_nga_nam;;2025-09-27 21:45:20;;false;;\N;1560
2177;949;Huyện Thạnh Trị;;Huyện Thạnh Trị;;huyen_thanh_tri;;2025-09-27 21:45:20;;false;;\N;1560
2178;950;Thị xã Vĩnh Châu;;Thị xã Vĩnh Châu;;thi_xa_vinh_chau;;2025-09-27 21:45:20;;false;;\N;1560
2179;951;Huyện Trần Đề;;Huyện Trần Đề;;huyen_tran_de;;2025-09-27 21:45:20;;false;;\N;1560
2180;954;Thành phố Bạc Liêu;;Thành phố Bạc Liêu;;thanh_pho_bac_lieu;;2025-09-27 21:45:20;;false;;\N;1561
2181;956;Huyện Hồng Dân;;Huyện Hồng Dân;;huyen_hong_dan;;2025-09-27 21:45:20;;false;;\N;1561
2182;957;Huyện Phước Long;;Huyện Phước Long;;huyen_phuoc_long;;2025-09-27 21:45:20;;false;;\N;1561
2183;958;Huyện Vĩnh Lợi;;Huyện Vĩnh Lợi;;huyen_vinh_loi;;2025-09-27 21:45:20;;false;;\N;1561
2184;959;Thị xã Giá Rai;;Thị xã Giá Rai;;thi_xa_gia_rai;;2025-09-27 21:45:20;;false;;\N;1561
2185;960;Huyện Đông Hải;;Huyện Đông Hải;;huyen_dong_hai;;2025-09-27 21:45:20;;false;;\N;1561
2186;961;Huyện Hoà Bình;;Huyện Hoà Bình;;huyen_hoa_binh;;2025-09-27 21:45:20;;false;;\N;1561
2187;964;Thành phố Cà Mau;;Thành phố Cà Mau;;thanh_pho_ca_mau;;2025-09-27 21:45:20;;false;;\N;1562
2188;966;Huyện U Minh;;Huyện U Minh;;huyen_u_minh;;2025-09-27 21:45:20;;false;;\N;1562
2189;967;Huyện Thới Bình;;Huyện Thới Bình;;huyen_thoi_binh;;2025-09-27 21:45:20;;false;;\N;1562
2190;968;Huyện Trần Văn Thời;;Huyện Trần Văn Thời;;huyen_tran_van_thoi;;2025-09-27 21:45:20;;false;;\N;1562
2191;969;Huyện Cái Nước;;Huyện Cái Nước;;huyen_cai_nuoc;;2025-09-27 21:45:20;;false;;\N;1562
2192;970;Huyện Đầm Dơi;;Huyện Đầm Dơi;;huyen_dam_doi;;2025-09-27 21:45:20;;false;;\N;1562
2193;971;Huyện Năm Căn;;Huyện Năm Căn;;huyen_nam_can;;2025-09-27 21:45:20;;false;;\N;1562
2194;972;Huyện Phú Tân;;Huyện Phú Tân;;huyen_phu_tan;;2025-09-27 21:45:20;;false;;\N;1562
2195;973;Huyện Ngọc Hiển;;Huyện Ngọc Hiển;;huyen_ngoc_hien;;2025-09-27 21:45:20;;false;;\N;1562
