id;ward_code;name;name_en;full_name;full_name_en;code_name;administrative_unit_id;created_at;updated_at;is_deleted;deleted_at;deleted_by;district_id
3607;5638;Xã Hợp Thành;;Xã Hợp Thành;;xa_hop_thanh;;2025-09-27 21:45:20;;false;;\N;1627
3608;5641;Xã Tức Tranh;;Xã Tức Tranh;;xa_tuc_tranh;;2025-09-27 21:45:20;;false;;\N;1627
3609;5644;Thị trấn Giang Tiên;;Thị trấn Giang Tiên;;thi_tran_giang_tien;;2025-09-27 21:45:20;;false;;\N;1627
3610;5647;Xã Vô Tranh;;Xã Vô Tranh;;xa_vo_tranh;;2025-09-27 21:45:20;;false;;\N;1627
3611;5650;Xã Cổ Lũng;;Xã Cổ Lũng;;xa_co_lung;;2025-09-27 21:45:20;;false;;\N;1627
3612;5656;Thị trấn Sông Cầu;;Thị trấn Sông Cầu;;thi_tran_song_cau;;2025-09-27 21:45:20;;false;;\N;1628
3613;5662;Thị trấn Trại Cau;;Thị trấn Trại Cau;;thi_tran_trai_cau;;2025-09-27 21:45:20;;false;;\N;1628
3614;5665;Xã Văn Lăng;;Xã Văn Lăng;;xa_van_lang;;2025-09-27 21:45:20;;false;;\N;1628
3615;5668;Xã Tân Long;;Xã Tân Long;;xa_tan_long;;2025-09-27 21:45:20;;false;;\N;1628
3616;5671;Xã Hòa Bình;;Xã Hòa Bình;;xa_hoa_binh;;2025-09-27 21:45:20;;false;;\N;1628
3617;5674;Xã Quang Sơn;;Xã Quang Sơn;;xa_quang_son;;2025-09-27 21:45:20;;false;;\N;1628
3618;5677;Xã Minh Lập;;Xã Minh Lập;;xa_minh_lap;;2025-09-27 21:45:20;;false;;\N;1628
3619;5680;Xã Văn Hán;;Xã Văn Hán;;xa_van_han;;2025-09-27 21:45:20;;false;;\N;1628
3620;5683;Xã Hóa Trung;;Xã Hóa Trung;;xa_hoa_trung;;2025-09-27 21:45:20;;false;;\N;1628
3621;5686;Xã Khe Mo;;Xã Khe Mo;;xa_khe_mo;;2025-09-27 21:45:20;;false;;\N;1628
3622;5689;Xã Cây Thị;;Xã Cây Thị;;xa_cay_thi;;2025-09-27 21:45:20;;false;;\N;1628
3623;5692;Thị trấn Hóa Thượng;;Thị trấn Hóa Thượng;;thi_tran_hoa_thuong;;2025-09-27 21:45:20;;false;;\N;1628
3624;5698;Xã Hợp Tiến;;Xã Hợp Tiến;;xa_hop_tien;;2025-09-27 21:45:20;;false;;\N;1628
3625;5707;Xã Nam Hòa;;Xã Nam Hòa;;xa_nam_hoa;;2025-09-27 21:45:20;;false;;\N;1628
3626;5716;Thị trấn Đình Cả;;Thị trấn Đình Cả;;thi_tran_dinh_ca;;2025-09-27 21:45:20;;false;;\N;1629
3627;5719;Xã Sảng Mộc;;Xã Sảng Mộc;;xa_sang_moc;;2025-09-27 21:45:20;;false;;\N;1629
3628;5722;Xã Nghinh Tường;;Xã Nghinh Tường;;xa_nghinh_tuong;;2025-09-27 21:45:20;;false;;\N;1629
3629;5725;Xã Thần Xa;;Xã Thần Xa;;xa_than_xa;;2025-09-27 21:45:20;;false;;\N;1629
3630;5728;Xã Vũ Chấn;;Xã Vũ Chấn;;xa_vu_chan;;2025-09-27 21:45:20;;false;;\N;1629
3631;5731;Xã Thượng Nung;;Xã Thượng Nung;;xa_thuong_nung;;2025-09-27 21:45:20;;false;;\N;1629
3632;5734;Xã Phú Thượng;;Xã Phú Thượng;;xa_phu_thuong;;2025-09-27 21:45:20;;false;;\N;1629
3633;5737;Xã Cúc Đường;;Xã Cúc Đường;;xa_cuc_duong;;2025-09-27 21:45:20;;false;;\N;1629
3634;5740;Xã La Hiên;;Xã La Hiên;;xa_la_hien;;2025-09-27 21:45:20;;false;;\N;1629
3635;5743;Xã Lâu Thượng;;Xã Lâu Thượng;;xa_lau_thuong;;2025-09-27 21:45:20;;false;;\N;1629
3636;5746;Xã Tràng Xá;;Xã Tràng Xá;;xa_trang_xa;;2025-09-27 21:45:20;;false;;\N;1629
3637;5749;Xã Phương Giao;;Xã Phương Giao;;xa_phuong_giao;;2025-09-27 21:45:20;;false;;\N;1629
3638;5752;Xã Liên Minh;;Xã Liên Minh;;xa_lien_minh;;2025-09-27 21:45:20;;false;;\N;1629
3639;5755;Xã Dân Tiến;;Xã Dân Tiến;;xa_dan_tien;;2025-09-27 21:45:20;;false;;\N;1629
3640;5758;Xã Bình Long;;Xã Bình Long;;xa_binh_long;;2025-09-27 21:45:20;;false;;\N;1629
3641;5761;Thị trấn Hùng Sơn;;Thị trấn Hùng Sơn;;thi_tran_hung_son;;2025-09-27 21:45:20;;false;;\N;1630
3642;5767;Xã Phúc Lương;;Xã Phúc Lương;;xa_phuc_luong;;2025-09-27 21:45:20;;false;;\N;1630
3643;5770;Xã Minh Tiến;;Xã Minh Tiến;;xa_minh_tien;;2025-09-27 21:45:20;;false;;\N;1630
3644;5773;Xã Yên Lãng;;Xã Yên Lãng;;xa_yen_lang;;2025-09-27 21:45:20;;false;;\N;1630
3645;5776;Xã Đức Lương;;Xã Đức Lương;;xa_duc_luong;;2025-09-27 21:45:20;;false;;\N;1630
3646;5779;Xã Phú Cường;;Xã Phú Cường;;xa_phu_cuong;;2025-09-27 21:45:20;;false;;\N;1630
3647;5785;Xã Phú Lạc;;Xã Phú Lạc;;xa_phu_lac;;2025-09-27 21:45:20;;false;;\N;1630
3648;5788;Xã Tân Linh;;Xã Tân Linh;;xa_tan_linh;;2025-09-27 21:45:20;;false;;\N;1630
3649;5791;Xã Phú Thịnh;;Xã Phú Thịnh;;xa_phu_thinh;;2025-09-27 21:45:20;;false;;\N;1630
3650;5794;Xã Phục Linh;;Xã Phục Linh;;xa_phuc_linh;;2025-09-27 21:45:20;;false;;\N;1630
3651;5797;Xã Phú Xuyên;;Xã Phú Xuyên;;xa_phu_xuyen;;2025-09-27 21:45:20;;false;;\N;1630
3652;5800;Xã Bản Ngoại;;Xã Bản Ngoại;;xa_ban_ngoai;;2025-09-27 21:45:20;;false;;\N;1630
3653;5803;Xã Tiên Hội;;Xã Tiên Hội;;xa_tien_hoi;;2025-09-27 21:45:20;;false;;\N;1630
3654;5809;Xã Cù Vân;;Xã Cù Vân;;xa_cu_van;;2025-09-27 21:45:20;;false;;\N;1630
3655;5812;Xã Hà Thượng;;Xã Hà Thượng;;xa_ha_thuong;;2025-09-27 21:45:20;;false;;\N;1630
3656;5815;Xã La Bằng;;Xã La Bằng;;xa_la_bang;;2025-09-27 21:45:20;;false;;\N;1630
3657;5818;Xã Hoàng Nông;;Xã Hoàng Nông;;xa_hoang_nong;;2025-09-27 21:45:20;;false;;\N;1630
3658;5821;Xã Khôi Kỳ;;Xã Khôi Kỳ;;xa_khoi_ky;;2025-09-27 21:45:20;;false;;\N;1630
3659;5824;Xã An Khánh;;Xã An Khánh;;xa_an_khanh;;2025-09-27 21:45:20;;false;;\N;1630
3660;5827;Xã Tân Thái;;Xã Tân Thái;;xa_tan_thai;;2025-09-27 21:45:20;;false;;\N;1630
3661;5830;Xã Bình Thuận;;Xã Bình Thuận;;xa_binh_thuan;;2025-09-27 21:45:20;;false;;\N;1630
3662;5833;Xã Lục Ba;;Xã Lục Ba;;xa_luc_ba;;2025-09-27 21:45:20;;false;;\N;1630
3663;5836;Xã Mỹ Yên;;Xã Mỹ Yên;;xa_my_yen;;2025-09-27 21:45:20;;false;;\N;1630
3664;5842;Xã Văn Yên;;Xã Văn Yên;;xa_van_yen;;2025-09-27 21:45:20;;false;;\N;1630
3665;5845;Xã Vạn Phú;;Xã Vạn Phú;;xa_van_phu;;2025-09-27 21:45:20;;false;;\N;1630
3666;5848;Xã Cát Nê;;Xã Cát Nê;;xa_cat_ne;;2025-09-27 21:45:20;;false;;\N;1630
3667;5851;Thị trấn Quân Chu;;Thị trấn Quân Chu;;thi_tran_quan_chu;;2025-09-27 21:45:20;;false;;\N;1630
3668;5854;Phường Bãi Bông;;Phường Bãi Bông;;phuong_bai_bong;;2025-09-27 21:45:20;;false;;\N;1631
3669;5857;Phường Bắc Sơn;;Phường Bắc Sơn;;phuong_bac_son;;2025-09-27 21:45:20;;false;;\N;1631
3670;5860;Phường Ba Hàng;;Phường Ba Hàng;;phuong_ba_hang;;2025-09-27 21:45:20;;false;;\N;1631
3671;5863;Xã Phúc Tân;;Xã Phúc Tân;;xa_phuc_tan;;2025-09-27 21:45:20;;false;;\N;1631
3672;5866;Xã Phúc Thuận;;Xã Phúc Thuận;;xa_phuc_thuan;;2025-09-27 21:45:20;;false;;\N;1631
3673;5869;Phường Hồng Tiến;;Phường Hồng Tiến;;phuong_hong_tien;;2025-09-27 21:45:20;;false;;\N;1631
3674;5872;Xã Minh Đức;;Xã Minh Đức;;xa_minh_duc;;2025-09-27 21:45:20;;false;;\N;1631
3675;5875;Phường Đắc Sơn;;Phường Đắc Sơn;;phuong_dac_son;;2025-09-27 21:45:20;;false;;\N;1631
3676;5878;Phường Đồng Tiến;;Phường Đồng Tiến;;phuong_dong_tien;;2025-09-27 21:45:20;;false;;\N;1631
3677;5881;Xã Thành Công;;Xã Thành Công;;xa_thanh_cong;;2025-09-27 21:45:20;;false;;\N;1631
3678;5884;Phường Tiên Phong;;Phường Tiên Phong;;phuong_tien_phong;;2025-09-27 21:45:20;;false;;\N;1631
3679;5887;Xã Vạn Phái;;Xã Vạn Phái;;xa_van_phai;;2025-09-27 21:45:20;;false;;\N;1631
3680;5890;Phường Nam Tiến;;Phường Nam Tiến;;phuong_nam_tien;;2025-09-27 21:45:20;;false;;\N;1631
3681;5893;Phường Tân Hương;;Phường Tân Hương;;phuong_tan_huong;;2025-09-27 21:45:20;;false;;\N;1631
3682;5896;Phường Đông Cao;;Phường Đông Cao;;phuong_dong_cao;;2025-09-27 21:45:20;;false;;\N;1631
3683;5899;Phường Trung Thành;;Phường Trung Thành;;phuong_trung_thanh;;2025-09-27 21:45:20;;false;;\N;1631
3684;5902;Phường Tân Phú;;Phường Tân Phú;;phuong_tan_phu;;2025-09-27 21:45:20;;false;;\N;1631
3685;5905;Phường Thuận Thành;;Phường Thuận Thành;;phuong_thuan_thanh;;2025-09-27 21:45:20;;false;;\N;1631
3686;5908;Thị trấn Hương Sơn;;Thị trấn Hương Sơn;;thi_tran_huong_son;;2025-09-27 21:45:20;;false;;\N;1632
3687;5911;Xã Bàn Đạt;;Xã Bàn Đạt;;xa_ban_dat;;2025-09-27 21:45:20;;false;;\N;1632
3688;5917;Xã Tân Khánh;;Xã Tân Khánh;;xa_tan_khanh;;2025-09-27 21:45:20;;false;;\N;1632
3689;5920;Xã Tân Kim;;Xã Tân Kim;;xa_tan_kim;;2025-09-27 21:45:20;;false;;\N;1632
3690;5923;Xã Tân Thành;;Xã Tân Thành;;xa_tan_thanh;;2025-09-27 21:45:20;;false;;\N;1632
3691;5926;Xã Đào Xá;;Xã Đào Xá;;xa_dao_xa;;2025-09-27 21:45:20;;false;;\N;1632
3692;5929;Xã Bảo Lý;;Xã Bảo Lý;;xa_bao_ly;;2025-09-27 21:45:20;;false;;\N;1632
3693;5932;Xã Thượng Đình;;Xã Thượng Đình;;xa_thuong_dinh;;2025-09-27 21:45:20;;false;;\N;1632
3694;5935;Xã Tân Hòa;;Xã Tân Hòa;;xa_tan_hoa;;2025-09-27 21:45:20;;false;;\N;1632
3695;5938;Xã Nhã Lộng;;Xã Nhã Lộng;;xa_nha_long;;2025-09-27 21:45:20;;false;;\N;1632
3696;5941;Xã Điềm Thụy;;Xã Điềm Thụy;;xa_diem_thuy;;2025-09-27 21:45:20;;false;;\N;1632
3697;5944;Xã Xuân Phương;;Xã Xuân Phương;;xa_xuan_phuong;;2025-09-27 21:45:20;;false;;\N;1632
3698;5947;Xã Tân Đức;;Xã Tân Đức;;xa_tan_duc;;2025-09-27 21:45:20;;false;;\N;1632
3699;5950;Xã Úc Kỳ;;Xã Úc Kỳ;;xa_uc_ky;;2025-09-27 21:45:20;;false;;\N;1632
3700;5953;Xã Lương Phú;;Xã Lương Phú;;xa_luong_phu;;2025-09-27 21:45:20;;false;;\N;1632
3701;5956;Xã Nga My;;Xã Nga My;;xa_nga_my;;2025-09-27 21:45:20;;false;;\N;1632
3702;5959;Xã Kha Sơn;;Xã Kha Sơn;;xa_kha_son;;2025-09-27 21:45:20;;false;;\N;1632
3703;5962;Xã Thanh Ninh;;Xã Thanh Ninh;;xa_thanh_ninh;;2025-09-27 21:45:20;;false;;\N;1632
3704;5965;Xã Dương Thành;;Xã Dương Thành;;xa_duong_thanh;;2025-09-27 21:45:20;;false;;\N;1632
3705;5968;Xã Hà Châu;;Xã Hà Châu;;xa_ha_chau;;2025-09-27 21:45:20;;false;;\N;1632
3706;5971;Phường Hoàng Văn Thụ;;Phường Hoàng Văn Thụ;;phuong_hoang_van_thu;;2025-09-27 21:45:20;;false;;\N;1633
3707;5974;Phường Tam Thanh;;Phường Tam Thanh;;phuong_tam_thanh;;2025-09-27 21:45:20;;false;;\N;1633
3708;5977;Phường Vĩnh Trại;;Phường Vĩnh Trại;;phuong_vinh_trai;;2025-09-27 21:45:20;;false;;\N;1633
3709;5980;Phường Đông Kinh;;Phường Đông Kinh;;phuong_dong_kinh;;2025-09-27 21:45:20;;false;;\N;1633
3710;5983;Phường Chi Lăng;;Phường Chi Lăng;;phuong_chi_lang;;2025-09-27 21:45:20;;false;;\N;1633
3711;5986;Xã Hoàng Đồng;;Xã Hoàng Đồng;;xa_hoang_dong;;2025-09-27 21:45:20;;false;;\N;1633
3712;5989;Xã Quảng Lạc;;Xã Quảng Lạc;;xa_quang_lac;;2025-09-27 21:45:20;;false;;\N;1633
3713;5992;Xã Mai Pha;;Xã Mai Pha;;xa_mai_pha;;2025-09-27 21:45:20;;false;;\N;1633
3714;5998;Xã Khánh Long;;Xã Khánh Long;;xa_khanh_long;;2025-09-27 21:45:20;;false;;\N;1634
3715;6001;Xã Đoàn Kết;;Xã Đoàn Kết;;xa_doan_ket;;2025-09-27 21:45:20;;false;;\N;1634
3716;6004;Xã Quốc Khánh;;Xã Quốc Khánh;;xa_quoc_khanh;;2025-09-27 21:45:20;;false;;\N;1634
3717;6010;Xã Cao Minh;;Xã Cao Minh;;xa_cao_minh;;2025-09-27 21:45:20;;false;;\N;1634
3718;6013;Xã Chí Minh;;Xã Chí Minh;;xa_chi_minh;;2025-09-27 21:45:20;;false;;\N;1634
3719;6016;Xã Tri Phương;;Xã Tri Phương;;xa_tri_phuong;;2025-09-27 21:45:20;;false;;\N;1634
3720;6019;Xã Tân Tiến;;Xã Tân Tiến;;xa_tan_tien;;2025-09-27 21:45:20;;false;;\N;1634
3721;6022;Xã Tân Yên;;Xã Tân Yên;;xa_tan_yen;;2025-09-27 21:45:20;;false;;\N;1634
3722;6025;Xã Đội Cấn;;Xã Đội Cấn;;xa_doi_can;;2025-09-27 21:45:20;;false;;\N;1634
3723;6028;Xã Tân Minh;;Xã Tân Minh;;xa_tan_minh;;2025-09-27 21:45:20;;false;;\N;1634
3724;6031;Xã Kim Đồng;;Xã Kim Đồng;;xa_kim_dong;;2025-09-27 21:45:20;;false;;\N;1634
3725;6034;Xã Chi Lăng;;Xã Chi Lăng;;xa_chi_lang;;2025-09-27 21:45:20;;false;;\N;1634
3726;6037;Xã Trung Thành;;Xã Trung Thành;;xa_trung_thanh;;2025-09-27 21:45:20;;false;;\N;1634
3727;6040;Thị trấn Thất Khê;;Thị trấn Thất Khê;;thi_tran_that_khe;;2025-09-27 21:45:20;;false;;\N;1634
3728;6043;Xã Đào Viên;;Xã Đào Viên;;xa_dao_vien;;2025-09-27 21:45:20;;false;;\N;1634
3729;6046;Xã Đề Thám;;Xã Đề Thám;;xa_de_tham;;2025-09-27 21:45:20;;false;;\N;1634
3730;6049;Xã Kháng Chiến;;Xã Kháng Chiến;;xa_khang_chien;;2025-09-27 21:45:20;;false;;\N;1634
3731;6055;Xã Hùng Sơn;;Xã Hùng Sơn;;xa_hung_son;;2025-09-27 21:45:20;;false;;\N;1634
3732;6058;Xã Quốc Việt;;Xã Quốc Việt;;xa_quoc_viet;;2025-09-27 21:45:20;;false;;\N;1634
3733;6061;Xã Hùng Việt;;Xã Hùng Việt;;xa_hung_viet;;2025-09-27 21:45:20;;false;;\N;1634
3734;6067;Xã Hưng Đạo;;Xã Hưng Đạo;;xa_hung_dao;;2025-09-27 21:45:20;;false;;\N;1635
3735;6070;Xã Vĩnh Yên;;Xã Vĩnh Yên;;xa_vinh_yen;;2025-09-27 21:45:20;;false;;\N;1635
3736;6073;Xã Hoa Thám;;Xã Hoa Thám;;xa_hoa_tham;;2025-09-27 21:45:20;;false;;\N;1635
3737;6076;Xã Quý Hòa;;Xã Quý Hòa;;xa_quy_hoa;;2025-09-27 21:45:20;;false;;\N;1635
3738;6079;Xã Hồng Phong;;Xã Hồng Phong;;xa_hong_phong;;2025-09-27 21:45:20;;false;;\N;1635
3739;6082;Xã Yên Lỗ;;Xã Yên Lỗ;;xa_yen_lo;;2025-09-27 21:45:20;;false;;\N;1635
3740;6085;Xã Thiện Hòa;;Xã Thiện Hòa;;xa_thien_hoa;;2025-09-27 21:45:20;;false;;\N;1635
3741;6088;Xã Quang Trung;;Xã Quang Trung;;xa_quang_trung;;2025-09-27 21:45:20;;false;;\N;1635
3742;6091;Xã Thiện Thuật;;Xã Thiện Thuật;;xa_thien_thuat;;2025-09-27 21:45:20;;false;;\N;1635
3743;6094;Xã Minh Khai;;Xã Minh Khai;;xa_minh_khai;;2025-09-27 21:45:20;;false;;\N;1635
3744;6097;Xã Thiện Long;;Xã Thiện Long;;xa_thien_long;;2025-09-27 21:45:20;;false;;\N;1635
3745;6100;Xã Hoàng Văn Thụ;;Xã Hoàng Văn Thụ;;xa_hoang_van_thu;;2025-09-27 21:45:20;;false;;\N;1635
3746;6103;Xã Hòa Bình;;Xã Hòa Bình;;xa_hoa_binh;;2025-09-27 21:45:20;;false;;\N;1635
3747;6106;Xã Mông Ân;;Xã Mông Ân;;xa_mong_an;;2025-09-27 21:45:20;;false;;\N;1635
3748;6109;Xã Tân Hòa;;Xã Tân Hòa;;xa_tan_hoa;;2025-09-27 21:45:20;;false;;\N;1635
3749;6112;Thị trấn Bình Gia;;Thị trấn Bình Gia;;thi_tran_binh_gia;;2025-09-27 21:45:20;;false;;\N;1635
3750;6115;Xã Hồng Thái;;Xã Hồng Thái;;xa_hong_thai;;2025-09-27 21:45:20;;false;;\N;1635
3751;6118;Xã Bình La;;Xã Bình La;;xa_binh_la;;2025-09-27 21:45:20;;false;;\N;1635
3752;6121;Xã Tân Văn;;Xã Tân Văn;;xa_tan_van;;2025-09-27 21:45:20;;false;;\N;1635
3753;6124;Thị trấn Na Sầm;;Thị trấn Na Sầm;;thi_tran_na_sam;;2025-09-27 21:45:20;;false;;\N;1636
3754;6127;Xã Trùng Khánh;;Xã Trùng Khánh;;xa_trung_khanh;;2025-09-27 21:45:20;;false;;\N;1636
3755;6133;Xã Bắc La;;Xã Bắc La;;xa_bac_la;;2025-09-27 21:45:20;;false;;\N;1636
3756;6136;Xã Thụy Hùng;;Xã Thụy Hùng;;xa_thuy_hung;;2025-09-27 21:45:20;;false;;\N;1636
3757;6139;Xã Bắc Hùng;;Xã Bắc Hùng;;xa_bac_hung;;2025-09-27 21:45:20;;false;;\N;1636
3758;6142;Xã Tân Tác;;Xã Tân Tác;;xa_tan_tac;;2025-09-27 21:45:20;;false;;\N;1636
3759;6148;Xã Thanh Long;;Xã Thanh Long;;xa_thanh_long;;2025-09-27 21:45:20;;false;;\N;1636
3760;6151;Xã Hội Hoan;;Xã Hội Hoan;;xa_hoi_hoan;;2025-09-27 21:45:20;;false;;\N;1636
3761;6154;Xã Bắc Việt;;Xã Bắc Việt;;xa_bac_viet;;2025-09-27 21:45:20;;false;;\N;1636
3762;6157;Xã Hoàng Việt;;Xã Hoàng Việt;;xa_hoang_viet;;2025-09-27 21:45:20;;false;;\N;1636
3763;6160;Xã Gia Miễn;;Xã Gia Miễn;;xa_gia_mien;;2025-09-27 21:45:20;;false;;\N;1636
3764;6163;Xã Thành Hòa;;Xã Thành Hòa;;xa_thanh_hoa;;2025-09-27 21:45:20;;false;;\N;1636
3765;6166;Xã Tân Thanh;;Xã Tân Thanh;;xa_tan_thanh;;2025-09-27 21:45:20;;false;;\N;1636
3766;6172;Xã Tân Mỹ;;Xã Tân Mỹ;;xa_tan_my;;2025-09-27 21:45:20;;false;;\N;1636
3767;6175;Xã Hồng Thái;;Xã Hồng Thái;;xa_hong_thai;;2025-09-27 21:45:20;;false;;\N;1636
3768;6178;Xã Hoàng Văn Thụ;;Xã Hoàng Văn Thụ;;xa_hoang_van_thu;;2025-09-27 21:45:20;;false;;\N;1636
3769;6181;Xã Nhạc Kỳ;;Xã Nhạc Kỳ;;xa_nhac_ky;;2025-09-27 21:45:20;;false;;\N;1636
3770;6184;Thị trấn Đồng Đăng;;Thị trấn Đồng Đăng;;thi_tran_dong_dang;;2025-09-27 21:45:20;;false;;\N;1637
3771;6187;Thị trấn Cao Lộc;;Thị trấn Cao Lộc;;thi_tran_cao_loc;;2025-09-27 21:45:20;;false;;\N;1637
3772;6190;Xã Bảo Lâm;;Xã Bảo Lâm;;xa_bao_lam;;2025-09-27 21:45:20;;false;;\N;1637
3773;6193;Xã Thanh Lòa;;Xã Thanh Lòa;;xa_thanh_loa;;2025-09-27 21:45:20;;false;;\N;1637
3774;6196;Xã Cao Lâu;;Xã Cao Lâu;;xa_cao_lau;;2025-09-27 21:45:20;;false;;\N;1637
3775;6199;Xã Thạch Đạn;;Xã Thạch Đạn;;xa_thach_dan;;2025-09-27 21:45:20;;false;;\N;1637
3776;6202;Xã Xuất Lễ;;Xã Xuất Lễ;;xa_xuat_le;;2025-09-27 21:45:20;;false;;\N;1637
3777;6205;Xã Hồng Phong;;Xã Hồng Phong;;xa_hong_phong;;2025-09-27 21:45:20;;false;;\N;1637
3778;6208;Xã Thụy Hùng;;Xã Thụy Hùng;;xa_thuy_hung;;2025-09-27 21:45:20;;false;;\N;1637
3779;6211;Xã Lộc Yên;;Xã Lộc Yên;;xa_loc_yen;;2025-09-27 21:45:20;;false;;\N;1637
3780;6214;Xã Phú Xá;;Xã Phú Xá;;xa_phu_xa;;2025-09-27 21:45:20;;false;;\N;1637
3781;6217;Xã Bình Trung;;Xã Bình Trung;;xa_binh_trung;;2025-09-27 21:45:20;;false;;\N;1637
3782;6220;Xã Hải Yến;;Xã Hải Yến;;xa_hai_yen;;2025-09-27 21:45:20;;false;;\N;1637
3783;6223;Xã Hòa Cư;;Xã Hòa Cư;;xa_hoa_cu;;2025-09-27 21:45:20;;false;;\N;1637
3784;6226;Xã Hợp Thành;;Xã Hợp Thành;;xa_hop_thanh;;2025-09-27 21:45:20;;false;;\N;1637
3785;6232;Xã Công Sơn;;Xã Công Sơn;;xa_cong_son;;2025-09-27 21:45:20;;false;;\N;1637
3786;6235;Xã Gia Cát;;Xã Gia Cát;;xa_gia_cat;;2025-09-27 21:45:20;;false;;\N;1637
3787;6238;Xã Mẫu Sơn;;Xã Mẫu Sơn;;xa_mau_son;;2025-09-27 21:45:20;;false;;\N;1637
3788;6241;Xã Xuân Long;;Xã Xuân Long;;xa_xuan_long;;2025-09-27 21:45:20;;false;;\N;1637
3789;6244;Xã Tân Liên;;Xã Tân Liên;;xa_tan_lien;;2025-09-27 21:45:20;;false;;\N;1637
3790;6247;Xã Yên Trạch;;Xã Yên Trạch;;xa_yen_trach;;2025-09-27 21:45:20;;false;;\N;1637
3791;6250;Xã Tân Thành;;Xã Tân Thành;;xa_tan_thanh;;2025-09-27 21:45:20;;false;;\N;1637
3792;6253;Thị trấn Văn Quan;;Thị trấn Văn Quan;;thi_tran_van_quan;;2025-09-27 21:45:20;;false;;\N;1638
3793;6256;Xã Trấn Ninh;;Xã Trấn Ninh;;xa_tran_ninh;;2025-09-27 21:45:20;;false;;\N;1638
3794;6268;Xã Liên Hội;;Xã Liên Hội;;xa_lien_hoi;;2025-09-27 21:45:20;;false;;\N;1638
3795;6274;Xã Hòa Bình;;Xã Hòa Bình;;xa_hoa_binh;;2025-09-27 21:45:20;;false;;\N;1638
3796;6277;Xã Tú Xuyên;;Xã Tú Xuyên;;xa_tu_xuyen;;2025-09-27 21:45:20;;false;;\N;1638
3797;6280;Xã Điềm He;;Xã Điềm He;;xa_diem_he;;2025-09-27 21:45:20;;false;;\N;1638
3798;6283;Xã An Sơn;;Xã An Sơn;;xa_an_son;;2025-09-27 21:45:20;;false;;\N;1638
3799;6286;Xã Khánh Khê;;Xã Khánh Khê;;xa_khanh_khe;;2025-09-27 21:45:20;;false;;\N;1638
3800;6292;Xã Lương Năng;;Xã Lương Năng;;xa_luong_nang;;2025-09-27 21:45:20;;false;;\N;1638
3801;6298;Xã Bình Phúc;;Xã Bình Phúc;;xa_binh_phuc;;2025-09-27 21:45:20;;false;;\N;1638
3802;6307;Xã Tân Đoàn;;Xã Tân Đoàn;;xa_tan_doan;;2025-09-27 21:45:20;;false;;\N;1638
3803;6313;Xã Tri Lễ;;Xã Tri Lễ;;xa_tri_le;;2025-09-27 21:45:20;;false;;\N;1638
3804;6316;Xã Tràng Phái;;Xã Tràng Phái;;xa_trang_phai;;2025-09-27 21:45:20;;false;;\N;1638
3805;6319;Xã Yên Phúc;;Xã Yên Phúc;;xa_yen_phuc;;2025-09-27 21:45:20;;false;;\N;1638
3806;6322;Xã Hữu Lễ;;Xã Hữu Lễ;;xa_huu_le;;2025-09-27 21:45:20;;false;;\N;1638
3807;6325;Thị trấn Bắc Sơn;;Thị trấn Bắc Sơn;;thi_tran_bac_son;;2025-09-27 21:45:20;;false;;\N;1639
3808;6328;Xã Long Đống;;Xã Long Đống;;xa_long_dong;;2025-09-27 21:45:20;;false;;\N;1639
3809;6331;Xã Vạn Thủy;;Xã Vạn Thủy;;xa_van_thuy;;2025-09-27 21:45:20;;false;;\N;1639
3810;6337;Xã Đồng ý;;Xã Đồng ý;;xa_dong_y;;2025-09-27 21:45:20;;false;;\N;1639
3811;6340;Xã Tân Tri;;Xã Tân Tri;;xa_tan_tri;;2025-09-27 21:45:20;;false;;\N;1639
3812;6343;Xã Bắc Quỳnh;;Xã Bắc Quỳnh;;xa_bac_quynh;;2025-09-27 21:45:20;;false;;\N;1639
3813;6349;Xã Hưng Vũ;;Xã Hưng Vũ;;xa_hung_vu;;2025-09-27 21:45:20;;false;;\N;1639
3814;6352;Xã Tân Lập;;Xã Tân Lập;;xa_tan_lap;;2025-09-27 21:45:20;;false;;\N;1639
3815;6355;Xã Vũ Sơn;;Xã Vũ Sơn;;xa_vu_son;;2025-09-27 21:45:20;;false;;\N;1639
3816;6358;Xã Chiêu Vũ;;Xã Chiêu Vũ;;xa_chieu_vu;;2025-09-27 21:45:20;;false;;\N;1639
3817;6361;Xã Tân Hương;;Xã Tân Hương;;xa_tan_huong;;2025-09-27 21:45:20;;false;;\N;1639
3818;6364;Xã Chiến Thắng;;Xã Chiến Thắng;;xa_chien_thang;;2025-09-27 21:45:20;;false;;\N;1639
3819;6367;Xã Vũ Lăng;;Xã Vũ Lăng;;xa_vu_lang;;2025-09-27 21:45:20;;false;;\N;1639
3820;6370;Xã Trấn Yên;;Xã Trấn Yên;;xa_tran_yen;;2025-09-27 21:45:20;;false;;\N;1639
3821;6373;Xã Vũ Lễ;;Xã Vũ Lễ;;xa_vu_le;;2025-09-27 21:45:20;;false;;\N;1639
3822;6376;Xã Nhất Hòa;;Xã Nhất Hòa;;xa_nhat_hoa;;2025-09-27 21:45:20;;false;;\N;1639
3823;6379;Xã Tân Thành;;Xã Tân Thành;;xa_tan_thanh;;2025-09-27 21:45:20;;false;;\N;1639
